Chromosome/scaffold name	Gene start (bp)	Gene stable ID version	Strand
3	131962372	ENSG00000242899.1	-1
4	157762511	ENSG00000248629.1	1
10	134958116	ENSG00000235264.1	-1
11	115267474	ENSG00000256315.1	1
11	32118689	ENSG00000255252.3	-1
14	61438990	ENSG00000258656.1	-1
7	102147650	ENSG00000238392.1	-1
6	159590429	ENSG00000164694.12	1
20	62218955	ENSG00000101216.6	-1
4	157893783	ENSG00000250622.1	1
7	102246813	ENSG00000238997.1	-1
5	84533499	ENSG00000248170.1	-1
11	59404189	ENSG00000166889.13	-1
11	32133595	ENSG00000227160.2	-1
10	135059982	ENSG00000166917.7	-1
7	102322283	ENSG00000233297.4	-1
HSCHR6_MHC_COX	31624311	ENSG00000241713.3	1
19	40885178	ENSG00000160396.8	-1
X	49363628	ENSG00000205777.13	1
11	115403040	ENSG00000256281.1	-1
12	29672664	ENSG00000257456.1	1
4	157907524	ENSG00000252350.1	-1
11	32154245	ENSG00000255375.1	1
4	157985709	ENSG00000252524.1	1
11	115409587	ENSG00000257087.1	-1
5	84715846	ENSG00000248667.1	-1
4	158122714	ENSG00000199859.1	-1
12	29811309	ENSG00000242986.2	-1
HSCHR6_MHC_SSTO	31918709	ENSG00000228896.5	1
4	158125614	ENSG00000249819.1	-1
5	84725520	ENSG00000249023.1	1
4	158281267	ENSG00000263738.1	1
5	84742792	ENSG00000249842.1	1
15	31196055	ENSG00000198690.5	1
11	32457064	ENSG00000183242.7	1
11	115448767	ENSG00000255903.2	1
2	85560018	ENSG00000239143.1	-1
4	158493642	ENSG00000234111.2	1
5	84760252	ENSG00000243859.3	1
10	103370423	ENSG00000107829.9	-1
11	115453015	ENSG00000255689.1	1
2	85568404	ENSG00000270532.1	-1
1	23695490	ENSG00000249087.3	1
7	29251918	ENSG00000237065.2	1
8	38846327	ENSG00000169490.12	-1
11	115497800	ENSG00000239153.1	-1
5	84823862	ENSG00000215953.1	-1
11	115498783	ENSG00000255599.1	1
2	85587921	ENSG00000271014.1	-1
10	90973326	ENSG00000107798.13	-1
17	60359748	ENSG00000263887.2	-1
19	47341393	ENSG00000042753.7	-1
5	84845227	ENSG00000251066.1	1
11	115509281	ENSG00000260254.1	1
7	140419127	ENSG00000157764.8	-1
10	81370695	ENSG00000122852.10	1
11	115530376	ENSG00000256717.1	1
2	85594708	ENSG00000202382.1	1
6	45868045	ENSG00000112782.11	-1
5	84930230	ENSG00000265704.1	1
HSCHR6_MHC_QBL	33105102	ENSG00000206287.5	1
2	85595405	ENSG00000242095.2	1
20	5095599	ENSG00000132646.6	-1
5	84959050	ENSG00000250874.1	1
HSCHR4_1	69394991	ENSG00000258085.1	-1
11	66247484	ENSG00000254986.3	1
8	17013538	ENSG00000104219.8	1
16	15252314	ENSG00000264182.1	-1
12	113594979	ENSG00000123064.8	-1
11	32613339	ENSG00000270903.1	-1
2	85600577	ENSG00000252478.1	-1
11	115624966	ENSG00000246100.3	-1
16	15702331	ENSG00000257769.1	1
3	75484499	ENSG00000272690.1	1
2	85614197	ENSG00000273196.1	-1
19	53100952	ENSG00000268970.1	-1
16	15737151	ENSG00000272213.1	1
11	32779814	ENSG00000244535.1	1
5	85058377	ENSG00000241965.2	1
5	134209493	ENSG00000113621.10	1
16	15777147	ENSG00000262380.1	1
19	53153690	ENSG00000269825.1	-1
2	85661630	ENSG00000207207.1	1
5	101569696	ENSG00000268424.1	1
19	53313077	ENSG00000255875.2	1
16	15820531	ENSG00000263335.1	1
11	33025796	ENSG00000200615.1	-1
2	69092613	ENSG00000163217.1	-1
11	33097112	ENSG00000213713.3	-1
19	53365060	ENSG00000268225.1	-1
16	15835008	ENSG00000263065.1	1
16	34988417	ENSG00000252806.1	1
13	32313674	ENSG00000133105.3	1
16	34988926	ENSG00000252673.1	1
14	77787227	ENSG00000100577.14	1
16	34989294	ENSG00000252587.1	1
11	33183203	ENSG00000247151.2	1
17	36046435	ENSG00000108753.8	-1
16	34989548	ENSG00000252936.1	1
19	53418449	ENSG00000213793.3	-1
16	35019940	ENSG00000260611.1	-1
16	35037240	ENSG00000261620.1	-1
3	75495920	ENSG00000239959.1	-1
1	23707554	ENSG00000204219.5	-1
19	53426635	ENSG00000269646.1	1
16	35071257	ENSG00000261515.1	1
19	53430388	ENSG00000213801.4	-1
19	40899675	ENSG00000105227.10	-1
3	180864021	ENSG00000242140.1	1
3	180949525	ENSG00000206932.1	1
12	85408094	ENSG00000231738.6	-1
1	42846466	ENSG00000177181.10	1
12	67663061	ENSG00000111530.8	1
3	180960133	ENSG00000237806.1	-1
11	1910375	ENSG00000184682.5	-1
7	108210012	ENSG00000128590.4	1
19	53459294	ENSG00000269082.1	-1
3	181138846	ENSG00000241231.1	-1
16	35113407	ENSG00000261782.1	-1
1	47533160	ENSG00000186160.4	1
16	35136344	ENSG00000221580.1	1
2	187692562	ENSG00000163012.3	-1
HSCHR6_MHC_COX	31631877	ENSG00000231325.5	-1
19	53471504	ENSG00000242779.2	-1
HSCHR4_1	69564040	ENSG00000257745.1	1
9	130697378	ENSG00000136908.13	-1
4	158509300	ENSG00000221618.1	-1
X	49452053	ENSG00000068985.4	-1
4	158558839	ENSG00000249275.1	1
4	158689165	ENSG00000200521.1	-1
20	62271061	ENSG00000197457.5	-1
2	180809603	ENSG00000163510.9	-1
4	158736162	ENSG00000249627.1	1
10	76585340	ENSG00000156650.8	1
4	158889564	ENSG00000250475.1	-1
11	33192927	ENSG00000206808.1	-1
17	27206353	ENSG00000132589.11	-1
11	33211608	ENSG00000241950.1	-1
19	47421933	ENSG00000160007.13	1
11	33218093	ENSG00000200485.1	-1
11	33258554	ENSG00000241255.1	1
X	70882845	ENSG00000237265.1	-1
11	33376011	ENSG00000223134.1	1
4	159091904	ENSG00000248429.1	1
11	33424762	ENSG00000254537.1	1
11	33472192	ENSG00000255207.1	1
14	99439651	ENSG00000234648.1	1
16	730224	ENSG00000103266.6	1
11	64808373	ENSG00000168061.9	1
12	130880682	ENSG00000060709.9	-1
14	99624753	ENSG00000229402.1	1
4	169137444	ENSG00000137628.12	-1
8	90769975	ENSG00000104312.6	1
12	7623409	ENSG00000177575.8	-1
14	99729285	ENSG00000235785.1	1
10	135108691	ENSG00000235245.1	-1
14	99791136	ENSG00000258383.1	-1
1	42896000	ENSG00000066185.8	-1
X	70911782	ENSG00000230934.1	1
14	99828628	ENSG00000216173.1	1
10	135137576	ENSG00000270235.1	-1
16	15971020	ENSG00000206778.1	-1
14	99910643	ENSG00000272439.1	1
16	15978886	ENSG00000262171.1	1
14	99978838	ENSG00000258749.1	1
10	135158147	ENSG00000230306.1	-1
HSCHR6_MHC_QBL	33130642	ENSG00000258213.1	1
X	70934221	ENSG00000215115.5	-1
X	15253410	ENSG00000102048.11	-1
14	100049354	ENSG00000200506.1	1
16	16025554	ENSG00000215003.4	-1
14	31803518	ENSG00000203546.3	-1
4	159103977	ENSG00000251073.1	1
1	47603107	ENSG00000162365.7	1
10	44236885	ENSG00000223746.1	-1
10	135159258	ENSG00000226699.1	-1
14	100070893	ENSG00000247970.2	1
4	159120257	ENSG00000250604.1	-1
2	69172364	ENSG00000183607.5	-1
10	135185060	ENSG00000265395.1	-1
19	53507293	ENSG00000268282.1	1
14	100157782	ENSG00000258672.1	-1
17	34580902	ENSG00000234972.4	-1
16	16188049	ENSG00000241067.2	-1
10	44273010	ENSG00000234973.1	-1
10	135243898	ENSG00000273327.1	-1
19	53510765	ENSG00000267943.1	1
14	100411652	ENSG00000199836.1	1
14	100430866	ENSG00000271198.1	1
19	53638190	ENSG00000268613.1	-1
10	44282860	ENSG00000226790.2	-1
6	41117080	ENSG00000161911.7	-1
14	61441045	ENSG00000206870.1	1
16	16316884	ENSG00000262332.1	1
14	100440673	ENSG00000242888.1	-1
1	45477819	ENSG00000126088.8	1
6	13786789	ENSG00000050393.7	-1
14	61729679	ENSG00000252380.1	-1
16	16354723	ENSG00000263029.1	-1
14	100443452	ENSG00000258693.1	-1
14	61764882	ENSG00000247287.2	-1
X	70938992	ENSG00000226870.1	1
10	44340754	ENSG00000204187.5	1
19	29451413	ENSG00000267240.1	-1
10	135267432	ENSG00000214279.8	1
14	100519140	ENSG00000258560.1	-1
8	17086737	ENSG00000198791.7	-1
6	75794042	ENSG00000111799.16	-1
16	16383992	ENSG00000262848.1	-1
14	62004226	ENSG00000258926.1	-1
14	100575756	ENSG00000265154.1	-1
11	108130255	ENSG00000269042.1	-1
X	70939766	ENSG00000238106.1	1
8	38854388	ENSG00000168615.7	1
19	29456038	ENSG00000267339.1	1
14	100575992	ENSG00000199082.1	1
16	16386035	ENSG00000263198.1	-1
X	70956304	ENSG00000237182.1	-1
14	62023031	ENSG00000250548.2	-1
7	143140546	ENSG00000185899.1	1
16	16394007	ENSG00000257381.2	1
10	44354859	ENSG00000226808.1	1
X	70964678	ENSG00000237717.1	1
14	31915242	ENSG00000129480.8	-1
10	82509388	ENSG00000233703.1	-1
16	84288876	ENSG00000260858.1	-1
14	62147759	ENSG00000258777.1	-1
16	16400227	ENSG00000264722.1	1
X	70979235	ENSG00000221684.1	-1
10	82535921	ENSG00000231060.1	-1
10	44396813	ENSG00000236769.1	-1
16	84296421	ENSG00000201361.1	-1
14	100673744	ENSG00000258982.1	-1
16	16402399	ENSG00000257366.1	-1
X	70980625	ENSG00000231774.1	-1
10	44407892	ENSG00000227029.1	1
2	242184617	ENSG00000266621.1	-1
14	62182276	ENSG00000258667.1	-1
16	84329104	ENSG00000260530.1	-1
7	143174966	ENSG00000221855.1	1
14	20923350	ENSG00000100823.7	1
16	16403732	ENSG00000265373.1	1
2	242290755	ENSG00000223374.1	-1
8	14091	ENSG00000253620.2	-1
10	44434451	ENSG00000233395.1	1
2	74740590	ENSG00000115297.9	1
16	84376070	ENSG00000260504.1	-1
18	22006580	ENSG00000154059.5	1
14	62200856	ENSG00000258964.1	1
2	242417320	ENSG00000263752.1	1
14	100730118	ENSG00000258904.1	1
X	70981815	ENSG00000234442.1	-1
16	84492865	ENSG00000261286.1	-1
19	40927499	ENSG00000197019.4	-1
2	242417731	ENSG00000224232.1	1
19	29492577	ENSG00000252272.1	1
14	100746296	ENSG00000259052.1	-1
2	242483818	ENSG00000234235.1	-1
19	47523077	ENSG00000130751.5	1
10	44529988	ENSG00000238957.1	1
10	82700421	ENSG00000227209.1	-1
11	33686766	ENSG00000255202.1	-1
14	62278692	ENSG00000258882.1	1
16	84529205	ENSG00000261243.1	1
8	100584	ENSG00000254193.1	-1
10	44755050	ENSG00000237590.1	-1
19	29493462	ENSG00000267014.1	1
7	143208026	ENSG00000176510.4	-1
2	242521337	ENSG00000273113.1	1
11	108179246	ENSG00000166323.8	-1
3	131999462	ENSG00000238701.1	1
10	82896296	ENSG00000226466.2	-1
7	149473131	ENSG00000197558.7	1
16	84627999	ENSG00000261471.1	1
3	132105366	ENSG00000240890.2	1
2	242524383	ENSG00000207186.1	1
11	33796245	ENSG00000254508.1	1
16	84861869	ENSG00000260859.1	1
5	34656342	ENSG00000039560.9	1
14	100757454	ENSG00000258504.2	1
X	70983140	ENSG00000215113.5	1
14	62298579	ENSG00000258956.2	-1
10	44787706	ENSG00000229116.1	-1
14	31952173	ENSG00000214943.2	-1
2	242629829	ENSG00000228989.1	1
16	84886574	ENSG00000265249.1	1
2	242664030	ENSG00000235351.1	-1
10	82904408	ENSG00000265990.1	1
16	84961959	ENSG00000260340.1	1
14	62536236	ENSG00000258842.1	-1
10	44910097	ENSG00000214089.3	-1
HSCHR6_MHC_QBL	33146871	ENSG00000206286.7	-1
10	83810018	ENSG00000221378.1	1
2	242674130	ENSG00000215692.2	-1
11	33797734	ENSG00000255272.1	1
7	143268894	ENSG00000271079.1	1
7	102395593	ENSG00000213385.3	1
16	85312426	ENSG00000270313.1	-1
14	62570096	ENSG00000258903.1	-1
19	29704142	ENSG00000267498.1	1
7	102475052	ENSG00000252643.1	1
10	43572475	ENSG00000165731.13	1
14	100774196	ENSG00000198984.1	1
2	242694208	ENSG00000234793.1	-1
16	85316564	ENSG00000179219.5	1
10	44983783	ENSG00000270767.1	-1
13	32605437	ENSG00000073910.15	1
3	75570954	ENSG00000243794.1	1
7	102497897	ENSG00000238324.1	1
10	95066186	ENSG00000138119.12	-1
10	45086656	ENSG00000234580.1	-1
2	242740331	ENSG00000215023.2	-1
16	85339832	ENSG00000266307.1	-1
14	62577593	ENSG00000259796.1	1
7	102613969	ENSG00000230257.1	1
11	33808600	ENSG00000255161.1	-1
3	75589200	ENSG00000272710.1	-1
16	16404198	ENSG00000244257.4	1
16	85475029	ENSG00000264203.1	-1
3	75591300	ENSG00000244674.1	-1
10	45301891	ENSG00000227395.1	1
14	96967770	ENSG00000090060.13	1
19	29723999	ENSG00000241604.2	-1
16	85613615	ENSG00000270124.1	-1
14	62581071	ENSG00000258403.1	1
3	75598948	ENSG00000221602.1	1
2	242749407	ENSG00000224272.2	-1
7	102654703	ENSG00000264045.1	1
5	131991955	ENSG00000169194.5	1
11	33826314	ENSG00000255169.1	1
3	75639449	ENSG00000239383.1	-1
7	102670551	ENSG00000236226.1	1
10	45306472	ENSG00000224812.2	-1
17	47366568	ENSG00000198740.4	-1
9	130702858	ENSG00000167106.7	-1
19	29777918	ENSG00000264515.1	-1
3	75647803	ENSG00000244222.2	-1
16	85625872	ENSG00000260417.1	1
11	33831691	ENSG00000254619.1	1
8	105274	ENSG00000253612.1	1
7	102729111	ENSG00000233025.1	-1
16	85692984	ENSG00000263968.1	1
14	62584197	ENSG00000186369.5	1
8	150385	ENSG00000255464.1	-1
3	75668657	ENSG00000172971.7	-1
11	33836423	ENSG00000255133.1	-1
16	85775227	ENSG00000222190.1	-1
10	45395062	ENSG00000234504.2	-1
16	85776893	ENSG00000269898.1	1
8	152660	ENSG00000253166.2	-1
11	34210721	ENSG00000201867.1	1
22	29663998	ENSG00000182944.13	1
2	242786532	ENSG00000235151.1	1
10	45432956	ENSG00000223462.2	1
11	34356665	ENSG00000254708.1	-1
8	163186	ENSG00000223508.5	-1
7	102781796	ENSG00000224415.1	-1
10	45454365	ENSG00000273363.1	-1
11	34426210	ENSG00000220204.1	-1
12	61994231	ENSG00000258336.1	-1
19	29938945	ENSG00000267574.1	1
3	75673837	ENSG00000243422.1	-1
2	242823514	ENSG00000233806.3	1
12	62169704	ENSG00000242922.2	1
3	75679914	ENSG00000221795.1	1
19	29980682	ENSG00000266248.1	-1
2	74745258	ENSG00000144045.9	-1
3	172361483	ENSG00000269496.1	1
2	203499901	ENSG00000138439.10	1
3	75702712	ENSG00000241532.1	-1
19	30392603	ENSG00000267433.1	-1
X	71009236	ENSG00000224617.1	-1
12	62273099	ENSG00000257528.1	1
14	31959162	ENSG00000151413.12	1
19	30412089	ENSG00000267258.1	1
10	45497670	ENSG00000226937.5	-1
X	71068625	ENSG00000229030.1	1
12	62415351	ENSG00000213363.4	-1
8	183119	ENSG00000272812.1	1
19	30447276	ENSG00000242100.2	-1
8	184347	ENSG00000272240.1	-1
X	71185822	ENSG00000201392.1	-1
2	69201705	ENSG00000169605.5	1
2	242912834	ENSG00000237940.3	1
1	42921788	ENSG00000127125.7	1
X	71264395	ENSG00000196933.5	1
19	30519648	ENSG00000267006.1	-1
19	30528192	ENSG00000267692.1	1
7	143318043	ENSG00000170379.15	1
19	30528330	ENSG00000266910.1	1
15	65950384	ENSG00000174485.10	-1
12	125420001	ENSG00000241129.2	-1
1	44171495	ENSG00000126091.15	1
8	187045	ENSG00000273402.1	1
8	90914087	ENSG00000164823.5	1
19	30710573	ENSG00000267223.1	-1
2	242967334	ENSG00000226423.1	-1
3	132120097	ENSG00000213264.3	1
19	31105127	ENSG00000223148.1	1
8	214315	ENSG00000254104.2	1
19	31156181	ENSG00000267760.1	-1
2	242989846	ENSG00000232002.1	-1
2	188207856	ENSG00000064989.8	-1
X	71352000	ENSG00000248345.1	1
10	83983969	ENSG00000229458.2	-1
19	31341882	ENSG00000267081.1	1
2	243029505	ENSG00000261186.1	-1
3	132364675	ENSG00000251614.1	1
1	47649265	ENSG00000162366.3	-1
2	228189867	ENSG00000168958.15	1
19	43696854	ENSG00000243137.3	-1
19	31398106	ENSG00000261316.1	1
8	255306	ENSG00000249868.4	-1
Y	21617317	ENSG00000215580.6	-1
19	31437488	ENSG00000267378.1	1
19	31658422	ENSG00000267777.1	1
3	4535032	ENSG00000150995.13	1
X	71372186	ENSG00000215933.1	-1
X	15298053	ENSG00000165192.9	-1
X	71364034	ENSG00000225471.2	1
2	201936156	ENSG00000119013.4	1
19	47549165	ENSG00000130748.6	-1
2	243030784	ENSG00000220804.4	1
7	99564343	ENSG00000160862.8	-1
19	31839787	ENSG00000267662.1	1
11	64812290	ENSG00000168060.10	-1
19	31912903	ENSG00000267636.1	1
3	132440594	ENSG00000248724.2	1
8	325931	ENSG00000182366.5	-1
19	31956559	ENSG00000267599.1	1
14	19670480	ENSG00000228294.2	-1
19	32032945	ENSG00000267407.1	1
3	27674467	ENSG00000213846.3	1
4	97231852	ENSG00000248510.2	1
3	27679806	ENSG00000271943.1	1
19	32078946	ENSG00000261400.1	-1
4	97269889	ENSG00000201640.1	-1
3	27744620	ENSG00000232766.1	-1
14	19691780	ENSG00000257227.3	1
4	97823952	ENSG00000236764.4	1
19	32079102	ENSG00000267465.2	1
X	71418562	ENSG00000239577.2	1
12	125540905	ENSG00000256093.1	-1
3	132575913	ENSG00000250355.1	1
7	29553841	ENSG00000223813.2	-1
3	27754401	ENSG00000272282.1	1
X	71443094	ENSG00000264396.1	-1
X	71504795	ENSG00000238926.1	-1
3	132733848	ENSG00000249725.1	-1
12	125634604	ENSG00000256814.1	1
4	98041852	ENSG00000253170.1	1
X	49593863	ENSG00000101951.12	1
X	71596829	ENSG00000222810.1	-1
11	34452427	ENSG00000216708.1	1
19	40946751	ENSG00000167565.8	-1
14	19719545	ENSG00000257573.2	-1
3	75707685	ENSG00000241622.1	1
3	27844253	ENSG00000225548.1	1
8	400714	ENSG00000272293.1	-1
12	126384967	ENSG00000271184.1	-1
3	132964950	ENSG00000251011.1	-1
4	98255786	ENSG00000254044.1	-1
3	75718082	ENSG00000236138.4	1
X	71880320	ENSG00000225858.1	1
11	34505983	ENSG00000264667.1	-1
19	47567444	ENSG00000130749.5	-1
7	29591137	ENSG00000270196.1	1
11	1940792	ENSG00000130595.12	1
19	32146262	ENSG00000252780.1	-1
12	126443234	ENSG00000249267.2	-1
2	198254508	ENSG00000115524.11	-1
3	75721542	ENSG00000242516.1	1
11	34554561	ENSG00000255271.1	-1
6	144606837	ENSG00000152818.14	1
8	424455	ENSG00000272005.1	1
14	19740033	ENSG00000257310.1	-1
19	32278054	ENSG00000201894.1	-1
1	47681962	ENSG00000162367.7	-1
6	52226219	ENSG00000170915.8	1
4	98288077	ENSG00000251620.1	1
7	29638411	ENSG00000225264.3	-1
17	33704435	ENSG00000267315.1	-1
19	32377610	ENSG00000267012.1	-1
14	19742775	ENSG00000258781.2	1
3	27872379	ENSG00000229243.1	-1
X	71908800	ENSG00000231944.1	1
17	47448102	ENSG00000262039.1	1
17	46029333	ENSG00000167183.2	-1
4	98407957	ENSG00000271995.1	1
2	110300559	ENSG00000186522.10	-1
12	30052836	ENSG00000253052.1	1
10	83988741	ENSG00000225738.2	-1
14	19787427	ENSG00000271632.1	1
17	33727897	ENSG00000267711.1	-1
4	98837504	ENSG00000250293.1	-1
8	675188	ENSG00000254207.1	-1
12	30353916	ENSG00000257262.1	1
17	33730856	ENSG00000267547.1	-1
9	15422702	ENSG00000164975.11	1
14	19806437	ENSG00000196143.4	-1
3	64079543	ENSG00000163637.7	-1
4	98946541	ENSG00000242697.2	1
3	141043055	ENSG00000177311.6	1
3	28038701	ENSG00000235493.1	-1
11	34592423	ENSG00000255427.1	1
12	56401443	ENSG00000123411.10	1
17	33733703	ENSG00000267745.1	-1
12	30383712	ENSG00000257756.1	-1
X	71945976	ENSG00000202482.1	-1
7	29665486	ENSG00000223437.1	1
3	75762167	ENSG00000265592.1	-1
17	48912011	ENSG00000173714.7	1
11	34731147	ENSG00000271369.1	1
3	75787431	ENSG00000266396.1	1
9	130823512	ENSG00000171169.8	-1
14	19812176	ENSG00000258188.1	1
11	34764453	ENSG00000270491.1	1
4	98969706	ENSG00000214904.5	1
3	28469454	ENSG00000234048.1	-1
14	19832617	ENSG00000257749.2	-1
17	33733967	ENSG00000267648.1	-1
10	84100527	ENSG00000207275.1	1
11	34963384	ENSG00000251862.2	1
12	30459364	ENSG00000251781.1	-1
3	28489216	ENSG00000230480.1	1
8	687651	ENSG00000237647.4	1
10	84827718	ENSG00000200774.1	-1
4	99094935	ENSG00000200658.1	1
12	30473767	ENSG00000257932.1	1
10	85071384	ENSG00000234931.1	-1
11	64037302	ENSG00000002330.9	-1
19	40953696	ENSG00000090013.5	-1
4	99172839	ENSG00000214559.3	-1
11	35154202	ENSG00000255521.1	-1
17	33736621	ENSG00000267102.1	-1
17	43922256	ENSG00000185294.5	1
X	49644470	ENSG00000242013.4	1
12	30607852	ENSG00000258202.1	1
4	99330441	ENSG00000242318.1	1
10	85196790	ENSG00000265268.1	-1
HSCHR6_MHC_APD	29523504	ENSG00000232569.4	-1
10	85432162	ENSG00000233945.1	-1
4	99417515	ENSG00000251523.1	1
12	30908008	ENSG00000246331.2	1
17	33786500	ENSG00000267312.1	-1
14	100785408	ENSG00000243976.1	-1
10	85495262	ENSG00000223565.1	1
21	35275757	ENSG00000241837.2	-1
4	99580055	ENSG00000260641.1	1
14	100789165	ENSG00000263519.1	-1
10	85524114	ENSG00000212324.1	1
12	30947977	ENSG00000235884.2	1
2	26531415	ENSG00000138018.13	1
5	35951112	ENSG00000145626.7	-1
10	85671410	ENSG00000233258.1	-1
14	100800127	ENSG00000258666.1	1
3	28616282	ENSG00000228214.2	1
11	35231890	ENSG00000255443.1	-1
2	24299396	ENSG00000219626.4	1
14	19854098	ENSG00000244306.5	-1
4	99634955	ENSG00000249764.1	-1
14	100806169	ENSG00000258521.1	1
1	69091	ENSG00000186092.4	1
19	55644162	ENSG00000105048.12	-1
1	23755056	ENSG00000088280.14	-1
X	71947802	ENSG00000213698.2	-1
4	99661893	ENSG00000227118.3	1
7	38724946	ENSG00000164556.7	-1
17	26691310	ENSG00000273171.1	-1
12	31014855	ENSG00000258118.1	1
11	35234097	ENSG00000251194.2	1
X	71960530	ENSG00000201271.1	-1
1	134901	ENSG00000237683.5	-1
17	48939584	ENSG00000141232.4	-1
4	99830688	ENSG00000249055.1	-1
X	71997432	ENSG00000269911.1	1
11	35303360	ENSG00000255004.1	1
10	116190872	ENSG00000099204.14	-1
4	99850048	ENSG00000263923.1	1
X	72001689	ENSG00000229583.1	-1
X	15337573	ENSG00000165195.9	-1
14	100832965	ENSG00000258581.2	1
1	367640	ENSG00000235249.1	1
4	99851074	ENSG00000238449.1	-1
6	52285106	ENSG00000096093.10	1
4	99877133	ENSG00000214886.4	1
17	61554422	ENSG00000159640.10	1
8	90945564	ENSG00000104320.9	-1
16	16407969	ENSG00000206706.1	-1
14	100872936	ENSG00000258620.1	1
16	16450081	ENSG00000227827.3	1
4	99887966	ENSG00000252548.1	-1
1	621059	ENSG00000185097.2	-1
X	49687225	ENSG00000171365.11	1
6	160090089	ENSG00000112096.12	-1
2	102803433	ENSG00000115598.5	1
4	99897951	ENSG00000251437.1	-1
20	62289163	ENSG00000258366.3	1
8	1054882	ENSG00000254269.1	1
6	35182190	ENSG00000146197.7	1
17	47481414	ENSG00000167085.7	-1
4	99918538	ENSG00000265213.1	1
7	75677369	ENSG00000146701.7	1
1	738532	ENSG00000269831.1	-1
16	85815381	ENSG00000252311.1	-1
15	31231144	ENSG00000166912.12	-1
16	85817988	ENSG00000270184.1	1
22	19117792	ENSG00000100056.7	-1
1	818043	ENSG00000269308.1	1
16	731671	ENSG00000161999.7	-1
X	72027259	ENSG00000225396.1	-1
16	85826021	ENSG00000270159.1	1
X	75002823	ENSG00000186675.5	-1
17	18280976	ENSG00000214860.4	1
7	99613204	ENSG00000106261.12	1
3	181222863	ENSG00000235294.1	-1
11	10772534	ENSG00000198730.3	1
6	41126244	ENSG00000095970.12	-1
5	101707486	ENSG00000205359.5	-1
7	29689843	ENSG00000227855.3	1
3	181251965	ENSG00000239381.1	-1
16	85848031	ENSG00000270698.1	-1
19	32413790	ENSG00000267094.1	-1
16	85849479	ENSG00000214259.3	-1
X	75392771	ENSG00000102390.6	1
19	32417479	ENSG00000221504.1	1
3	181531189	ENSG00000266317.1	1
16	85968887	ENSG00000268804.1	-1
19	32456548	ENSG00000267684.1	-1
3	181540660	ENSG00000199839.1	-1
19	18979361	ENSG00000130283.7	-1
17	26691378	ENSG00000004139.9	1
HSCHR6_MHC_QBL	30283753	ENSG00000206495.7	1
8	1196789	ENSG00000254160.1	-1
3	181565314	ENSG00000239805.1	-1
16	86015356	ENSG00000269667.1	1
19	32458005	ENSG00000267489.2	-1
8	1244292	ENSG00000253640.1	-1
3	181584139	ENSG00000213155.4	-1
16	86115015	ENSG00000261177.1	-1
7	66119525	ENSG00000226824.2	1
8	1316808	ENSG00000260721.1	-1
16	86191812	ENSG00000268078.1	-1
X	72158003	ENSG00000204119.1	1
19	32516768	ENSG00000267779.1	1
12	112369086	ENSG00000198270.8	-1
16	86226399	ENSG00000268505.1	-1
1	860260	ENSG00000187634.6	1
7	66204816	ENSG00000272831.1	-1
16	86229787	ENSG00000269186.1	1
1	42929001	ENSG00000186409.10	1
7	66213825	ENSG00000271064.1	-1
3	181670131	ENSG00000242512.4	1
7	66255341	ENSG00000238841.1	-1
16	29817427	ENSG00000103495.9	1
7	66274980	ENSG00000230583.2	-1
16	86255029	ENSG00000270058.1	-1
3	157154578	ENSG00000163661.3	1
3	172468472	ENSG00000114346.9	1
16	86259186	ENSG00000268754.1	-1
8	1513675	ENSG00000253267.1	-1
2	74753772	ENSG00000115307.12	-1
19	32592994	ENSG00000267204.1	-1
X	75648046	ENSG00000198934.3	1
16	86309036	ENSG00000199949.1	-1
16	86320033	ENSG00000268532.1	1
3	12775024	ENSG00000088726.11	-1
9	130830480	ENSG00000148339.8	1
19	32594489	ENSG00000267133.1	1
8	1678372	ENSG00000254265.1	1
14	19854816	ENSG00000258198.3	1
12	31149973	ENSG00000226472.3	-1
X	76709648	ENSG00000196468.5	1
7	66313483	ENSG00000232546.1	1
1	205538013	ENSG00000174514.8	1
14	19882993	ENSG00000257977.1	-1
19	32734871	ENSG00000200738.1	-1
12	31165437	ENSG00000256984.1	1
6	41158015	ENSG00000112195.8	-1
